id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,latitude,longitude,line_name,month,time_range,month_number,hour,year,Index,Check
122,2019-01-08,12:30,Tuesday,OSSINGTON STATION,MUTO,3,6,E,BD,5301,Misc. Transportation Other - Employee Non-Chargeable,43.662222,-79.426667,Bloor Danforth,January,12-3PM,1,12,2019,43473OSSINGTON STATION3,#REF!
123,2019-01-08,14:21,Tuesday,ST CLAIR WEST STATION,TUS,5,10,N,YU,5501,Crew Unable to Maintain Schedule,43.683888,-79.415113,Yonge University Spadina,January,12-3PM,1,14,2019,43473ST CLAIR WEST STATION5,#REF!
124,2019-01-08,15:23,Tuesday,UNION STATION,MUPAA,3,6,N,YU,5936,Passenger Assistance Alarm Activated - No Trouble Found,43.645556,-79.380556,Yonge University Spadina,January,3-6PM,1,15,2019,43473UNION STATION3,#REF!
125,2019-01-08,16:30,Tuesday,WELLESLEY STATION,MUPAA,7,9,S,YU,5726,Passenger Assistance Alarm Activated - No Trouble Found,43.665278,-79.383889,Yonge University Spadina,January,3-6PM,1,16,2019,43473WELLESLEY STATION7,#REF!
126,2019-01-08,16:47,Tuesday,SHERBOURNE STATION,MUI,12,14,W,BD,5181,Injured or ill Customer (On Train) - Transported,43.672222,-79.376389,Bloor Danforth,January,3-6PM,1,16,2019,43473SHERBOURNE STATION12,#REF!
127,2019-01-08,18:36,Tuesday,GREENWOOD STATION,MUD,4,7,W,BD,5205,Door Problems - Passenger Related,43.6825,-79.330278,Bloor Danforth,January,6-9PM,1,18,2019,43473GREENWOOD STATION4,#REF!
128,2019-01-08,19:03,Tuesday,WILSON STATION,EUNT,5,7,S,YU,5556,Equipment - No Trouble Found,43.734167,-79.45,Yonge University Spadina,January,6-9PM,1,19,2019,43473WILSON STATION5,#REF!
129,2019-01-08,21:45,Tuesday,KING STATION,PUTIJ,5,8,S,YU,6071,Insulated Joint Related Problem,43.649167,-79.377778,Yonge University Spadina,January,9PM-1:30AM,1,21,2019,43473KING STATION5,#REF!
130,2019-01-09,6:52,Wednesday,FINCH STATION,TUCC,7,9,S,YU,5696,Transit Control Related Problems,43.780556,-79.414722,Yonge University Spadina,January,5-9AM,1,6,2019,43474FINCH STATION7,#REF!
131,2019-01-09,7:01,Wednesday,BLOOR STATION,MUTO,5,7,S,YU,5641,Misc. Transportation Other - Employee Non-Chargeable,#N/A,#N/A,Yonge University Spadina,January,5-9AM,1,7,2019,43474BLOOR STATION5,#REF!
132,2019-01-09,7:11,Wednesday,KING STATION,PUTIJ,11,13,S,YU,5641,Insulated Joint Related Problem,43.649167,-79.377778,Yonge University Spadina,January,5-9AM,1,7,2019,43474KING STATION11,#REF!
133,2019-01-09,7:44,Wednesday,SHEPPARD STATION,PUSRA,7,9,S,YU,5606,Subway Radio System Fault ,#N/A,#N/A,Yonge University Spadina,January,5-9AM,1,7,2019,43474SHEPPARD STATION7,#REF!
134,2019-01-09,8:32,Wednesday,ISLINGTON STATION,TUSC,3,5,E,BD,5098,Operator Overspeeding,43.645278,-79.524444,Bloor Danforth,January,5-9AM,1,8,2019,43474ISLINGTON STATION3,#REF!
135,2019-01-09,8:36,Wednesday,ST GEORGE YUS STATION,PUSRA,3,5,N,YU,5606,Subway Radio System Fault ,43.66806,-79.39972,Yonge University Spadina,January,5-9AM,1,8,2019,43474ST GEORGE YUS STATION3,#REF!
136,2019-01-09,11:11,Wednesday,LAWRENCE WEST STATION,MUI,26,29,S,YU,5671,Injured or ill Customer (On Train) - Transported,43.715833,-79.444167,Yonge University Spadina,January,9AM-12PM,1,11,2019,43474LAWRENCE WEST STATION26,#REF!
137,2019-01-09,13:12,Wednesday,KING STATION,PUTIJ,6,9,S,YU,5676,Insulated Joint Related Problem,43.649167,-79.377778,Yonge University Spadina,January,12-3PM,1,13,2019,43474KING STATION6,#REF!
138,2019-01-09,13:17,Wednesday,KENNEDY BD STATION,EUBO,3,6,W,BD,5192,Body,43.73255,-79.26361,Bloor Danforth,January,12-3PM,1,13,2019,43474KENNEDY BD STATION3,#REF!
139,2019-01-09,16:10,Wednesday,GLENCAIRN STATION,EUDO,5,7,S,YU,5466,Door Problems - Faulty Equipment,43.708889,-79.440833,Yonge University Spadina,January,3-6PM,1,16,2019,43474GLENCAIRN STATION5,#REF!
140,2019-01-09,19:29,Wednesday,MUSEUM STATION,MUI,11,14,S,YU,5571,Injured or ill Customer (On Train) - Transported,43.667222,-79.393611,Yonge University Spadina,January,6-9PM,1,19,2019,43474MUSEUM STATION11,#REF!
141,2019-01-09,19:30,Wednesday,LAWRENCE STATION,SUDP,6,9,N,YU,5551,Disorderly Patron,43.725,-79.402222,Yonge University Spadina,January,6-9PM,1,19,2019,43474LAWRENCE STATION6,#REF!
142,2019-01-09,19:44,Wednesday,BESSARION STATION,EUDO,6,11,W,SHP,6141,Door Problems - Faulty Equipment,43.769167,-79.376389,Sheppard,January,6-9PM,1,19,2019,43474BESSARION STATION6,#REF!
143,2019-01-09,20:04,Wednesday,BATHURST STATION,EUDO,4,7,W,BD,5025,Door Problems - Faulty Equipment,43.666111,-79.411111,Bloor Danforth,January,6-9PM,1,20,2019,43474BATHURST STATION4,#REF!
144,2019-01-09,22:31,Wednesday,ROSEDALE STATION,MUIR,4,9,N,YU,5571,Injured or ill Customer (On Train) - Medical Aid Refused,43.676944,-79.388889,Yonge University Spadina,January,9PM-1:30AM,1,22,2019,43474ROSEDALE STATION4,#REF!
145,2019-01-10,5:53,Thursday,MCCOWAN STATION,ERDO,5,11,S,SRT,3008,Door Problems - Faulty Equipment,43.774917,-79.251667,Scarborough Rail Transit,January,5-9AM,1,5,2019,43475MCCOWAN STATION5,#REF!
146,2019-01-10,6:50,Thursday,FINCH STATION,MUIR,3,5,S,YU,6621,Injured or ill Customer (On Train) - Medical Aid Refused,43.780556,-79.414722,Yonge University Spadina,January,5-9AM,1,6,2019,43475FINCH STATION3,#REF!
147,2019-01-10,7:00,Thursday,DUPONT STATION,TUCC,4,7,S,YU,5731,Transit Control Related Problems,43.674584,-79.40683,Yonge University Spadina,January,5-9AM,1,7,2019,43475DUPONT STATION4,#REF!
148,2019-01-10,8:24,Thursday,KENNEDY BD STATION,EUAC,3,5,W,BD,5233,Air Conditioning,43.73255,-79.26361,Bloor Danforth,January,5-9AM,1,8,2019,43475KENNEDY BD STATION3,#REF!
149,2019-01-10,8:27,Thursday,BLOOR STATION,TUO,4,6,S,YU,5766,Transportation Department - Other,#N/A,#N/A,Yonge University Spadina,January,5-9AM,1,8,2019,43475BLOOR STATION4,#REF!
150,2019-01-10,8:45,Thursday,ST GEORGE BD STATION,EUDO,10,12,E,BD,5173,Door Problems - Faulty Equipment,43.668056, -79.399722,Bloor Danforth,January,5-9AM,1,8,2019,43475ST GEORGE BD STATION10,#REF!
151,2019-01-10,8:57,Thursday,LAWRENCE STATION,SUDP,6,8,S,YU,6091,Disorderly Patron,43.725,-79.402222,Yonge University Spadina,January,5-9AM,1,8,2019,43475LAWRENCE STATION6,#REF!
152,2019-01-10,9:20,Thursday,EGLINTON STATION,PUSCR,3,5,N,YU,5906,Subway Car Radio Fault ,43.705833,-79.398333,Yonge University Spadina,January,9AM-12PM,1,9,2019,43475EGLINTON STATION3,#REF!
153,2019-01-10,9:21,Thursday,KENNEDY BD STATION,EUCD,3,5,W,BD,5094,Consequential Delay (2nd Delay Same Fault),43.73255,-79.26361,Bloor Danforth,January,9AM-12PM,1,9,2019,43475KENNEDY BD STATION3,#REF!
154,2019-01-10,9:29,Thursday,YORK MILLS STATION,MUI,5,7,N,YU,5511,Injured or ill Customer (On Train) - Transported,43.744167,-79.406667,Yonge University Spadina,January,9AM-12PM,1,9,2019,43475YORK MILLS STATION5,#REF!
155,2019-01-10,9:30,Thursday,EGLINTON STATION,MUI,3,5,S,YU,5836,Injured or ill Customer (On Train) - Transported,43.705833,-79.398333,Yonge University Spadina,January,9AM-12PM,1,9,2019,43475EGLINTON STATION3,#REF!
156,2019-01-10,9:32,Thursday,VICTORIA PARK STATION,TUMVS,3,5,W,BD,5095,Operator Violated Signal,43.695,-79.288611,Bloor Danforth,January,9AM-12PM,1,9,2019,43475VICTORIA PARK STATION3,#REF!
157,2019-01-10,10:06,Thursday,SUMMERHILL STATION,MUI,9,12,N,YU,5441,Injured or ill Customer (On Train) - Transported,43.682222,-79.390833,Yonge University Spadina,January,9AM-12PM,1,10,2019,43475SUMMERHILL STATION9,#REF!
158,2019-01-10,11:28,Thursday,DON MILLS STATION,TUMVS,3,9,E,SHP,6156,Operator Violated Signal,43.775556,-79.346389,Sheppard,January,9AM-12PM,1,11,2019,43475DON MILLS STATION3,#REF!
159,2019-01-10,12:30,Thursday,MCCOWAN STATION,PRSW,8,14,S,SRT,3018,Switch Related,43.774917,-79.251667,Scarborough Rail Transit,January,12-3PM,1,12,2019,43475MCCOWAN STATION8,#REF!
160,2019-01-10,13:13,Thursday,DUNDAS WEST STATION,PUSTC,4,7,E,BD,5071,Signals - Track Circuit Problems,43.656944,-79.452917,Bloor Danforth,January,12-3PM,1,13,2019,43475DUNDAS WEST STATION4,#REF!
161,2019-01-10,13:22,Thursday,GLENCAIRN STATION,SUDP,3,6,N,YU,5701,Disorderly Patron,43.708889,-79.440833,Yonge University Spadina,January,12-3PM,1,13,2019,43475GLENCAIRN STATION3,#REF!
162,2019-01-10,13:49,Thursday,WELLESLEY STATION,MUIR,11,14,N,YU,6116,Injured or ill Customer (On Train) - Medical Aid Refused,43.665278,-79.383889,Yonge University Spadina,January,12-3PM,1,13,2019,43475WELLESLEY STATION11,#REF!
163,2019-01-10,14:58,Thursday,BAY STATION,PUTDN,4,6,W,BD,5224,#N/A,43.670278,-79.39,Bloor Danforth,January,12-3PM,1,14,2019,43475BAY STATION4,#REF!
164,2019-01-10,15:41,Thursday,DUPONT STATION,MUATC,4,7,N,YU,5466,ATC Project,43.674584,-79.40683,Yonge University Spadina,January,3-6PM,1,15,2019,43475DUPONT STATION4,#REF!
165,2019-01-10,16:06,Thursday,UNION STATION,MUIR,4,6,N,YU,5601,Injured or ill Customer (On Train) - Medical Aid Refused,43.645556,-79.380556,Yonge University Spadina,January,3-6PM,1,16,2019,43475UNION STATION4,#REF!
166,2019-01-10,19:32,Thursday,WARDEN STATION,MUPAA,6,9,W,BD,5062,Passenger Assistance Alarm Activated - No Trouble Found,43.711389,-79.279722,Bloor Danforth,January,6-9PM,1,19,2019,43475WARDEN STATION6,#REF!
167,2019-01-10,20:50,Thursday,FINCH STATION,EUBO,3,6,S,YU,5536,Body,43.780556,-79.414722,Yonge University Spadina,January,6-9PM,1,20,2019,43475FINCH STATION3,#REF!
168,2019-01-10,21:28,Thursday,HIGH PARK STATION,MUSAN,16,20,E,BD,5140,Unsanitary Vehicle,43.653889,-79.466667,Bloor Danforth,January,9PM-1:30AM,1,21,2019,43475HIGH PARK STATION16,#REF!
169,2019-01-10,22:20,Thursday,KIPLING STATION,EUDO,5,10,E,BD,5251,Door Problems - Faulty Equipment,43.637222,-79.536111,Bloor Danforth,January,9PM-1:30AM,1,22,2019,43475KIPLING STATION5,#REF!
170,2019-01-11,2:11,Friday,EGLINTON WEST STATION,MUATC,5,10,N,YU,5806,ATC Project,43.699209,-79.435819,Yonge University Spadina,January,9PM-1:30AM,1,2,2019,43476EGLINTON WEST STATION5,#REF!
171,2019-01-11,6:02,Friday,VAUGHAN MC STATION,MUATC,3,7,S,YU,5406,ATC Project,43.794167,-79.5275,Yonge University Spadina,January,5-9AM,1,6,2019,43476VAUGHAN MC STATION3,#REF!
172,2019-01-11,6:49,Friday,ST CLAIR STATION,MUDD,3,7,S,YU,5741,Door Problems - Debris Related,43.687778,-79.393056,Yonge University Spadina,January,5-9AM,1,6,2019,43476ST CLAIR STATION3,#REF!
173,2019-01-11,7:54,Friday,KIPLING STATION,PUTO,3,5,W,BD,5353,T&S Other,43.637222,-79.536111,Bloor Danforth,January,5-9AM,1,7,2019,43476KIPLING STATION3,#REF!
174,2019-01-11,8:51,Friday,DOWNSVIEW PARK STATION,EUTM,4,8,S,YU,5646,Traction Motors,43.753889,-79.478333,Yonge University Spadina,January,5-9AM,1,8,2019,43476DOWNSVIEW PARK STATION4,#REF!
175,2019-01-11,9:19,Friday,COXWELL STATION,PUSRA,3,5,W,BD,5103,Subway Radio System Fault ,43.684167,-79.323056,Bloor Danforth,January,9AM-12PM,1,9,2019,43476COXWELL STATION3,#REF!
176,2019-01-11,9:47,Friday,NORTH YORK CTR STATION,MUSAN,6,8,S,YU,5866,Unsanitary Vehicle,43.768333,-79.412778,Yonge University Spadina,January,9AM-12PM,1,9,2019,43476NORTH YORK CTR STATION6,#REF!
177,2019-01-11,12:28,Friday,SHEPPARD WEST STATION,EUNT,3,6,S,YU,6076,Equipment - No Trouble Found,43.749444,-79.461944,Yonge University Spadina,January,12-3PM,1,12,2019,43476SHEPPARD WEST STATION3,#REF!
178,2019-01-11,13:38,Friday,NORTH YORK CTR STATION,EUDO,5,8,N,YU,5796,Door Problems - Faulty Equipment,43.768333,-79.412778,Yonge University Spadina,January,12-3PM,1,13,2019,43476NORTH YORK CTR STATION5,#REF!
179,2019-01-11,15:37,Friday,WILSON STATION,TUNIP,6,8,S,YU,5996,Operator Not In Position,43.734167,-79.45,Yonge University Spadina,January,3-6PM,1,15,2019,43476WILSON STATION6,#REF!
180,2019-01-11,15:52,Friday,VICTORIA PARK STATION,SUAP,5,7,E,BD,5305,Assault / Patron Involved,43.695,-79.288611,Bloor Danforth,January,3-6PM,1,15,2019,43476VICTORIA PARK STATION5,#REF!
181,2019-01-11,16:07,Friday,YONGE BD STATION,MUI,4,6,E,BD,5140,Injured or ill Customer (On Train) - Transported,#N/A,#N/A,Bloor Danforth,January,3-6PM,1,16,2019,43476YONGE BD STATION4,#REF!
182,2019-01-11,16:27,Friday,WILSON STATION,PUSAC,3,5,S,YU,5386,Signals Axle Counter Block Failure,43.734167,-79.45,Yonge University Spadina,January,3-6PM,1,16,2019,43476WILSON STATION3,#REF!
183,2019-01-11,16:40,Friday,BLOOR STATION,EUDO,8,10,S,YU,5866,Door Problems - Faulty Equipment,#N/A,#N/A,Yonge University Spadina,January,3-6PM,1,16,2019,43476BLOOR STATION8,#REF!
184,2019-01-11,16:44,Friday,DUPONT STATION,MUSC,3,5,S,YU,5386,Miscellaneous Speed Control,43.674584,-79.40683,Yonge University Spadina,January,3-6PM,1,16,2019,43476DUPONT STATION3,#REF!
185,2019-01-11,17:20,Friday,ST GEORGE YUS STATION,EUNT,5,7,S,YU,5746,Equipment - No Trouble Found,43.66806,-79.39972,Yonge University Spadina,January,3-6PM,1,17,2019,43476ST GEORGE YUS STATION5,#REF!
186,2019-01-11,19:02,Friday,VICTORIA PARK STATION,MUIR,4,6,W,BD,5366,Injured or ill Customer (On Train) - Medical Aid Refused,43.695,-79.288611,Bloor Danforth,January,6-9PM,1,19,2019,43476VICTORIA PARK STATION4,#REF!
187,2019-01-11,23:31,Friday,UNION STATION,PUSTS,6,11,N,YU,5566,Signals - Train Stops,43.645556,-79.380556,Yonge University Spadina,January,9PM-1:30AM,1,23,2019,43476UNION STATION6,#REF!
188,2019-01-12,1:31,Saturday,DON MILLS STATION,SUROB,9,14,E,SHP,6181,Robbery,43.775556,-79.346389,Sheppard,January,9PM-1:30AM,1,1,2019,43477DON MILLS STATION9,#REF!
189,2019-01-12,1:56,Saturday,ISLINGTON STATION,MUIR,9,14,E,BD,5022,Injured or ill Customer (On Train) - Medical Aid Refused,43.645278,-79.524444,Bloor Danforth,January,9PM-1:30AM,1,1,2019,43477ISLINGTON STATION9,#REF!
190,2019-01-12,5:58,Saturday,GREENWOOD STATION,EUSC,3,8,E,BD,5098,Speed Control Equipment  ,43.6825,-79.330278,Bloor Danforth,January,5-9AM,1,5,2019,43477GREENWOOD STATION3,#REF!
191,2019-01-12,10:10,Saturday,SUMMERHILL STATION,SUO,3,5,S,YU,5576,Passenger Other,43.682222,-79.390833,Yonge University Spadina,January,9AM-12PM,1,10,2019,43477SUMMERHILL STATION3,#REF!
192,2019-01-12,12:47,Saturday,LAWRENCE STATION,SUBT,31,34,N,YU,5626,Bomb Threat,43.725,-79.402222,Yonge University Spadina,January,12-3PM,1,12,2019,43477LAWRENCE STATION31,#REF!
193,2019-01-12,12:49,Saturday,ROYAL YORK STATION,MUDD,8,12,W,BD,5069,Door Problems - Debris Related,43.648056,-79.511389,Bloor Danforth,January,12-3PM,1,12,2019,43477ROYAL YORK STATION8,#REF!
194,2019-01-12,14:08,Saturday,COLLEGE STATION,MUPAA,3,6,S,YU,5786,Passenger Assistance Alarm Activated - No Trouble Found,43.661389,-79.383056,Yonge University Spadina,January,12-3PM,1,14,2019,43477COLLEGE STATION3,#REF!
195,2019-01-12,15:12,Saturday,SHEPPARD STATION,TUOS,3,6,S,YU,6101,Operator Overshot Platform,#N/A,#N/A,Yonge University Spadina,January,3-6PM,1,15,2019,43477SHEPPARD STATION3,#REF!
196,2019-01-12,15:42,Saturday,LAWRENCE WEST STATION,MUATC,3,7,N,YU,5666,ATC Project,43.715833,-79.444167,Yonge University Spadina,January,3-6PM,1,15,2019,43477LAWRENCE WEST STATION3,#REF!
197,2019-01-12,16:14,Saturday,COLLEGE STATION,MUPAA,3,6,N,YU,5821,Passenger Assistance Alarm Activated - No Trouble Found,43.661389,-79.383056,Yonge University Spadina,January,3-6PM,1,16,2019,43477COLLEGE STATION3,#REF!
198,2019-01-12,16:38,Saturday,KEELE STATION,MUIR,4,8,E,BD,5128,Injured or ill Customer (On Train) - Medical Aid Refused,43.655556,-79.459722,Bloor Danforth,January,3-6PM,1,16,2019,43477KEELE STATION4,#REF!
199,2019-01-12,19:11,Saturday,SHEPPARD WEST STATION,TUNIP,7,10,N,YU,5701,Operator Not In Position,43.749444,-79.461944,Yonge University Spadina,January,6-9PM,1,19,2019,43477SHEPPARD WEST STATION7,#REF!
200,2019-01-12,22:00,Saturday,GLENCAIRN STATION,TUATC,5,10,N,YU,5471,ATC Operator Related,43.708889,-79.440833,Yonge University Spadina,January,9PM-1:30AM,1,22,2019,43477GLENCAIRN STATION5,#REF!
201,2019-01-12,22:05,Saturday,KEELE STATION,PUSNT,3,10,E,BD,5286,Signal Problem - No Trouble,43.655556,-79.459722,Bloor Danforth,January,9PM-1:30AM,1,22,2019,43477KEELE STATION3,#REF!
202,2019-01-13,0:13,Sunday,ST CLAIR WEST STATION,MUATC,5,10,N,YU,6056,ATC Project,43.683888,-79.415113,Yonge University Spadina,January,9PM-1:30AM,1,0,2019,43478ST CLAIR WEST STATION5,#REF!
203,2019-01-13,0:33,Sunday,VAUGHAN MC STATION,MUATC,5,10,N,YU,6111,ATC Project,43.794167,-79.5275,Yonge University Spadina,January,9PM-1:30AM,1,0,2019,43478VAUGHAN MC STATION5,#REF!
204,2019-01-13,7:39,Sunday,WILSON STATION,PUTWZ,48,53,S,YU,5481,Work Zone Problems - Track,43.734167,-79.45,Yonge University Spadina,January,5-9AM,1,7,2019,43478WILSON STATION48,#REF!
205,2019-01-13,7:43,Sunday,SHEPPARD WEST STATION,PUTWZ,38,43,N,YU,5466,Work Zone Problems - Track,43.749444,-79.461944,Yonge University Spadina,January,5-9AM,1,7,2019,43478SHEPPARD WEST STATION38,#REF!
206,2019-01-13,7:50,Sunday,VAUGHAN MC STATION,PUTWZ,16,21,S,YU,5461,Work Zone Problems - Track,43.794167,-79.5275,Yonge University Spadina,January,5-9AM,1,7,2019,43478VAUGHAN MC STATION16,#REF!
207,2019-01-13,8:14,Sunday,KIPLING STATION,TUCC,5,10,E,BD,5045,Transit Control Related Problems,43.637222,-79.536111,Bloor Danforth,January,5-9AM,1,8,2019,43478KIPLING STATION5,#REF!
208,2019-01-13,8:20,Sunday,ST CLAIR WEST STATION,PUTWZ,13,18,N,YU,5486,Work Zone Problems - Track,43.683888,-79.415113,Yonge University Spadina,January,5-9AM,1,8,2019,43478ST CLAIR WEST STATION13,#REF!
209,2019-01-13,10:55,Sunday,KING STATION,SUDP,8,13,N,YU,6106,Disorderly Patron,43.649167,-79.377778,Yonge University Spadina,January,9AM-12PM,1,10,2019,43478KING STATION8,#REF!
210,2019-01-13,11:22,Sunday,FINCH STATION,PUSTS,5,10,S,YU,6036,Signals - Train Stops,43.780556,-79.414722,Yonge University Spadina,January,9AM-12PM,1,11,2019,43478FINCH STATION5,#REF!
211,2019-01-13,11:32,Sunday,VAUGHAN MC STATION,MUNOA,5,10,S,YU,5591,No Operator Immediately Available - Not E.S.A. Related ,43.794167,-79.5275,Yonge University Spadina,January,9AM-12PM,1,11,2019,43478VAUGHAN MC STATION5,#REF!
212,2019-01-13,12:17,Sunday,KENNEDY SRT STATION,MRIE,37,0,S,SRT,3022,Injured Employee,43.7325,-79.263611,Scarborough Rail Transit,January,12-3PM,1,12,2019,43478KENNEDY SRT STATION37,#REF!
213,2019-01-13,14:15,Sunday,DONLANDS STATION,SUDP,5,9,E,BD,5353,Disorderly Patron,43.681111,-79.337778,Bloor Danforth,January,12-3PM,1,14,2019,43478DONLANDS STATION5,#REF!
214,2019-01-13,14:54,Sunday,KENNEDY SRT STATION,MRO,10,16,N,SRT,3013,Miscellaneous Other,43.7325,-79.263611,Scarborough Rail Transit,January,12-3PM,1,14,2019,43478KENNEDY SRT STATION10,#REF!
215,2019-01-13,15:09,Sunday,SHEPPARD WEST STATION,MUSAN,4,8,N,YU,5941,Unsanitary Vehicle,43.749444,-79.461944,Yonge University Spadina,January,3-6PM,1,15,2019,43478SHEPPARD WEST STATION4,#REF!
216,2019-01-13,16:14,Sunday,WELLESLEY STATION,SUDP,7,11,S,YU,6036,Disorderly Patron,43.665278,-79.383889,Yonge University Spadina,January,3-6PM,1,16,2019,43478WELLESLEY STATION7,#REF!
217,2019-01-13,16:24,Sunday,YORK UNIVERSITY STATIO,MUDD,8,12,S,YU,5951,Door Problems - Debris Related,43.774167,-79.499722,Yonge University Spadina,January,3-6PM,1,16,2019,43478YORK UNIVERSITY STATIO8,#REF!
218,2019-01-13,16:38,Sunday,COXWELL STATION,SUDP,3,7,E,BD,5245,Disorderly Patron,43.684167,-79.323056,Bloor Danforth,January,3-6PM,1,16,2019,43478COXWELL STATION3,#REF!
219,2019-01-13,16:40,Sunday,UNION STATION,MUI,5,9,S,YU,5926,Injured or ill Customer (On Train) - Transported,43.645556,-79.380556,Yonge University Spadina,January,3-6PM,1,16,2019,43478UNION STATION5,#REF!
220,2019-01-13,21:30,Sunday,YONGE SHP STATION,TUO,3,8,E,SHP,6176,Transportation Department - Other,#N/A,#N/A,Sheppard,January,9PM-1:30AM,1,21,2019,43478YONGE SHP STATION3,#REF!
221,2019-01-13,22:34,Sunday,FINCH STATION,TUNIP,3,8,S,YU,5506,Operator Not In Position,43.780556,-79.414722,Yonge University Spadina,January,9PM-1:30AM,1,22,2019,43478FINCH STATION3,#REF!
222,2019-01-14,0:10,Monday,SHERBOURNE STATION,MUDD,3,7,E,BD,5302,Door Problems - Debris Related,43.672222,-79.376389,Bloor Danforth,January,9PM-1:30AM,1,0,2019,43479SHERBOURNE STATION3,#REF!
223,2019-01-14,6:21,Monday,SHEPPARD WEST STATION,TUATC,14,18,N,YU,5656,ATC Operator Related,43.749444,-79.461944,Yonge University Spadina,January,5-9AM,1,6,2019,43479SHEPPARD WEST STATION14,#REF!
224,2019-01-14,6:21,Monday,ST GEORGE BD STATION,EUBK,5,9,W,BD,5004,Brakes,43.668056, -79.399722,Bloor Danforth,January,5-9AM,1,6,2019,43479ST GEORGE BD STATION5,#REF!
225,2019-01-14,7:12,Monday,KENNEDY BD STATION,EUNT,3,5,W,BD,5163,Equipment - No Trouble Found,43.73255,-79.26361,Bloor Danforth,January,5-9AM,1,7,2019,43479KENNEDY BD STATION3,#REF!
226,2019-01-14,8:36,Monday,OSGOODE STATION,MUIR,5,7,S,YU,5571,Injured or ill Customer (On Train) - Medical Aid Refused,43.650833,-79.386667,Yonge University Spadina,January,5-9AM,1,8,2019,43479OSGOODE STATION5,#REF!
227,2019-01-14,8:56,Monday,MUSEUM STATION,MUIR,3,5,S,YU,5836,Injured or ill Customer (On Train) - Medical Aid Refused,43.667222,-79.393611,Yonge University Spadina,January,5-9AM,1,8,2019,43479MUSEUM STATION3,#REF!
228,2019-01-14,8:58,Monday,COLLEGE STATION,MUDD,4,6,S,YU,5621,Door Problems - Debris Related,43.661389,-79.383056,Yonge University Spadina,January,5-9AM,1,8,2019,43479COLLEGE STATION4,#REF!
229,2019-01-14,9:05,Monday,DUPONT STATION,MUATC,5,7,N,YU,5656,ATC Project,43.674584,-79.40683,Yonge University Spadina,January,9AM-12PM,1,9,2019,43479DUPONT STATION5,#REF!
230,2019-01-14,9:16,Monday,KEELE STATION,MUDD,10,12,E,BD,5103,Door Problems - Debris Related,43.655556,-79.459722,Bloor Danforth,January,9AM-12PM,1,9,2019,43479KEELE STATION10,#REF!
231,2019-01-14,16:48,Monday,EGLINTON WEST STATION,SUUT,22,24,N,YU,5981,Unauthorized at Track Level,43.699209,-79.435819,Yonge University Spadina,January,3-6PM,1,16,2019,43479EGLINTON WEST STATION22,#REF!
232,2019-01-14,17:08,Monday,CHESTER STATION,EUCO,6,8,W,BD,5255,Couplers,43.678333,-79.3525,Bloor Danforth,January,3-6PM,1,17,2019,43479CHESTER STATION6,#REF!
233,2019-01-14,18:33,Monday,DUFFERIN STATION,MUD,5,7,W,BD,5265,Door Problems - Passenger Related,43.66,-79.435556,Bloor Danforth,January,6-9PM,1,18,2019,43479DUFFERIN STATION5,#REF!
234,2019-01-14,20:27,Monday,FINCH STATION,SUDP,3,6,N,YU,5941,Disorderly Patron,43.780556,-79.414722,Yonge University Spadina,January,6-9PM,1,20,2019,43479FINCH STATION3,#REF!
235,2019-01-14,21:33,Monday,KENNEDY BD STATION,EUPI,5,9,W,BD,5161,Propulsion System,43.73255,-79.26361,Bloor Danforth,January,9PM-1:30AM,1,21,2019,43479KENNEDY BD STATION5,#REF!
